鄉鎮市區,建案名稱,坐落街道,起造人,層棟戶數,使用分區,主要用途,主要建材,申報備查日期,銷售期間,坐落基地,建照核發日期,建造執照,第1次登記日期,編號
TOWN,BUILDCASE,LOCATION,BUILDER,HOUSEHOLD,USEZONING,MAINUSE,MAINMATERIAL,DECLAREDATE,SELLINGPERIOD,BUILDINGLANDS,BUILDINGPERMITDATE,BUILDINGPERMITNO,FIRST REGISTRATION DATE,NUMBER
中山區,鄉林中山賦,新福里吉林路329巷15號2樓共55筆,鄉林建設事業股份有限公司(負責人:賴正鎰),129,第三種住宅區,集合住宅(H2)、一般零售業甲組(G3)、一般事務所(G2),RC造(供公眾使用建築物),1120705,自售:1120801~1150731;,德惠段二小段687-3地號,1120612,112建字第0138號,,UPPNMLPJPHIGFDA48CG
信義區,亞伯信義雅晑,興雅里永吉路30巷157弄18號2樓共12筆,亞伯土地開發股份有限公司,38,第三種住宅區,住商用,鋼筋混凝土造,1120713,自售:無;代銷:1120331~1130731;,雅祥段三小段674地號,1110817,111建字第0253號,,UPQNMLNKPHIGFDA48CG
信義區,亞伯信義賦,五全里永吉路278巷27弄10之1號 共4筆,亞伯土地開發股份有限公司/彭森良/陳冠翔/陳威如,17,第三種住宅區,住商用,鋼筋混凝土造,1120715,自售:無;代銷:1120331~1130731;,永吉段二小段216地號,1110330,111建字第0115號,,QPRNMLPKPHIGFDA38CG
信義區,亞伯信義頌,永春里永吉路468巷17弄11號2樓共9筆,亞伯土地開發股份有限公司,29,第三種住宅區,住家用,鋼筋混凝土造,1120715,自售:無;代銷:1120331~1130731;,永吉段一小段274地號,1111107,111建字第0322號,,TPQNMLPKPHIGFDA58CG
中山區,華固時代置地,植福路201號,華固建設股份有限公司,27,娛樂區(供娛樂健身使用,不得作住宅使用),餐飲業(B3).金融保險業(G2).健身服務業(D1).一般零售業(G3).一般事務所(G2)..等,鋼骨造(供公眾使用建築物),1120717,自售:1120731~1150731;,金泰段7-4地號,1120706,112建字第0162號,,QPPNMLRKPHIGFDA38CG
松山區,勤美璞真城仰,松基里敦化段一小段45號,璞真建設股份有限公司,84,第三種住宅區,住家用,鋼骨RC,1120717,自售:無;代銷:1120525~1131031;,敦化段一小段385地號,1120524,112建字第0127號,,QPQNMLRKPHIGFDA58DG
大同區,長見豐閱,平陽街11號共三筆,陳俊屹等11名,21,第三種商業區,住家用,鋼筋混凝土造,1120718,自售:1120901~1140831;,圓環段三小段250地號,1111116,111建字第0329號,,G1A01120718000104
松山區,鳴森苑,鵬程里,中華工程股份有限公司,490,第三種住宅區,住商用,鋼骨RC造,1120724,自售:無;代銷:1121108~1171107;,寶清段一小段57地號,1100611,110建字第0140號,,G1A01120724000104
北投區,士科大院.,洲美里福善路,東亞建築經理股份有限公司,256,住三(特),住商用,鋼骨RC造,1120727,自售:自112年8月1日起至銷售完畢。;代銷:自本案取得建照、接待中心完成並正式公開銷售日起算至全案完銷或廣告預算執行完畢為止。;,新洲美段72地號,1120508,112建字第0108號,,TPQNMLRLPHIGFDA98DG
內湖區,德孚昀品,文德路22巷44弄130號等10筆,德沐建設股份有限公司   負責人:陳丁任,40,第三種住宅區,住商用,RC造,1120727,自售:無;代銷:1111205~1130731;,文德段二小段461地號,1120505,112建字第0103號,,QPSNMLRLPHIGFDA88DG
士林區,禾碩芝山綻,德華里文昌路,禾碩建設股份有限公司 代表人：莊?,73,第三種住宅區,多戶住宅、一般零售業(甲)、一般事務所,RC造(供公眾使用建築物),1120727,自售:無;代銷:1111001~1130229;,蘭雅段三小段311地號,1120407,112建字第0081號,,RPRNMLRLPHIGFDA88DG
士林區,中山北美,中山北路五段698巷15號,美山林建設有限公司,37,第三種住宅區,住家用,鋼筋混凝土造,1120728,自售:1120828~1130827;代銷:1120828~1130827;,福林段三小段435地號,1110809,111建字第0241號,,RPPNMLSLPHIGFDA68CG
大同區,廣宇日和,承德路二段100號 共16筆,廣宇建設實業股份有限公司,80,第四之一種住宅區,一般零售業甲組(G3)、一般事務所(G2)、多戶住宅(H2),鋼骨造,1120728,自售:無;代銷:建照取得後1年;,雙連段三小段98地號,1120726,112建字第0177號,,QPQNMLSLPHIGFDA68CG
北投區,洰賦,中和街391巷,京城國際建築經理股份有限公司,13,第三種住宅區,住家用,鋼筋混凝土造,1120731,自售:1120801~1130731;,開明段三小段491地號,1070815,107建字第0150號,,G1A01120731000200
北投區,文藝復興,中央北路四段30巷4號共七筆,泰昌建設股份有限公司,39,第三種住宅(特),住商用,RC造,1120801,自售:無;代銷:1120727~1131014;人員進場銷售後12個月;,桃源段四小段424-8地號,1101028,110建字0269號,,TPPNMLLJQHIGFDA08CG
士林區,展宜常閑,蘭興里磺溪街88巷9號,展宜建築開發股份有限公司,28,第三種住宅區,住家用,鋼筋混凝土造,1120807,自售:無;代銷:111.9.12，自建照取得日為起始日，銷售期自交地後為期319天。;,蘭雅段一小段345地號,1120712,112建字第0167號,,QPPNMLRJQHIGFDA48DG
萬華區,城西蒔光,和德里興義街17號共10筆,華鼎建設開發股份有限公司,57,第三種住宅區,住商用,RC造,1120810,自售:1110505~自完售止;至本戶銷售完;代銷:1110505~自完售止;111/05/05至全案完銷;,雙園段一小段282-1地號,1120627,112建字第0151號,,QPQNMLKKQHIGFDA97DG
松山區,聯合大樓,南京東路四段,家騰建設股份有限公司,37,第三種住宅區等二項,住商用,鋼骨混凝土造,1120811,自售:1121001~1151231;,美仁段一小段459地號,1120103,112建字第0001號,,QPRNMLLKQHIGFDA08CG
文山區,丰景,景美里羅斯福路六段304之1號二層共16筆,僑馥建築經理股份有限公司,38,第?種商業區(原屬第?之壹種住宅區),住商用,RC造,1120811,自售:1120901~1150331;代銷:1120801~1140731;,萬慶段三小段213地號,1110601,111建字第0177號,,SPPNMLLKQHIGFDA08CG
內湖區,品嘉新明殿,新明路413巷1弄4號共7筆,品嘉建設股份有限公司,35,第三種住宅區,住商用,鋼筋混凝土造,1120818,自售:1120821~1141231;,潭美段四小段94地號,1120421,112建字第0096號,,QPPNMLSKQHIGFDA58CG
中正區,中華傑座,中華路二段117之1號 共4筆,傑座建設股份有限公司,15,第三種住宅區,住商用,RC造,1120818,自售:1120915~1130831;,永昌段六小段33地號,1110621,111建字第0198號,,QPPNMLSKQHIGFDA68DG
大安區,大安集合住宅新建工程,大安路一段176巷21號共6筆,德和建設股份有限公司等11名,40,第四種住宅區,住家用,鋼筋混凝土造及部分鋼骨RC造,1120825,自售:1121023~1151107;,復興段三小段279地號,1101101,110建字第0272號,,QPPNMLPLQHIGFDA48DG
內湖區,山釀,港華里環山路二段50巷14弄5號,邑軒建設股份有限公司,12,第二種住宅區,住家用,鋼筋混凝土造,1120825,自售:無;代銷:1120901~1130831;,碧湖段四小段897-3地號,1120810,112建字第0183號,,QPSNMLPLQHIGFDA68CG
內湖區,宏盛掬白,民權東路六段210巷,宏盛建設股份有限公司,50,第一種商業區,住商用,鋼筋混凝土造,1120906,自售:無;代銷:1120201~1130731;,石潭段四小段270地號,1120728,112建字第0178,,QPPNMLQJRHIGFDA38CG
中正區,世達懿居,中正區南昌路二段153號,世達建設股份有限公司,169,第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第貳種商業區)。,住商用,鋼筋混凝土構造,1120906,自售:無;代銷:1120517~1140916;,河堤段二小段143地號,1090807,北市109建字第0173號,,G2A01120906000200
內湖區,晶綻大直,內湖區西康里內湖路一段,漢鴻願建設股份有限公司,33,第三之一種住宅區,住家用,RC造,1120907,自售:無;代銷:1120710~1130710;,西湖段二小段474地號,1120710,112建字第0165號,,TPPNMLRJRHIGFDA88DG
內湖區,芯談美商辦大樓,金莊路,富樂群建設股份有限公司，隆雲股份有限公司,32,辦公服務區(一)(不得作住宅使用),商業用,鋼筋混凝土造,1120912,自售:1120801~1130630;,潭美段五小段45地號,1101018,110建字第0252號,,G2A01120912000100
中山區,中山麗池,新生北路二段68巷,祝園實業股份有限公司、萬賜興建設股份有限公司,364,第四種商業區(依都市計畫說明書圖規定辦理始得作為第肆種商業區使用)(原屬第參種商業區),住商用,鋼骨RC造(供公眾使用建築物),1120921,自售:無;代銷:1120920~自完售止;至本案使用執照取得後六個月;,吉林段四小段603地號,1120721,112建字第0171號,,QPPNMLLLRHIGFDA18DG
內湖區,義泰田境,週美里新富街,義泰建設股份有限公司,40,住宅區,住家用,鋼筋混凝土造,1120921,自售:無;代銷:1120814至本案建照取得日翌日起算9個月止;,潭美段五小段123地號,1120905,112建字第0201號,,QPPNMLLLRHIGFDA08CG
大同區,久年長慶,建功里重慶北路一段63號 共12筆,久年置地股份有限公司,119,第三種商業區,住家用、商業用,鋼筋混凝土造,1120925,自售:無;代銷:1121101~自完售止;1121101~自公開銷售日起算共12個月為止;,市府段二小段712-2地號,1120920,112建字第0225號,,QPPNMLPLRHIGFDA48CG
南港區,首泰大?,三重路67巷,首泰建設股份有限公司,306,住宅區(特),住商用,鋼骨造,1120926,自售:無;代銷:建照核發後開始銷售之日起算十個月止。;,南港段一小段366地號,1120724,112建字第0888號,,RPPNMLQLRHIGFDA68CG
中正區,北城‧羅斯福,中正區頂東里里晉江街147之1號，共12筆，詳見附表,北城建設開發股份有限公司 負責人:洪春木,77,第參種商業區,住商用,鋼骨鋼筋混凝土造,1121004,自售:無;代銷:1120801~1131031;,河堤段一小段191地號,1090102,109建字第0001號,,XPQNMLOJIIIGFDA18CG
大安區,永陞韶華-韶光(大安館),民輝里忠孝東路三段10巷1號,永陞建設股份有限公司  負責人:李金生,64,第三種住宅區,住商用,鋼骨造,1121004,自售:無;代銷:自簽約日起，或自銷售人員進場後公開銷售日起算六個止;,懷生段三小段436地號,1120927,112建字第0227號,,QPRNMLOJIIIGFDA57CG
大安區,全坤御大安,住安里信義路四段30巷41弄1號，共28筆,全坤建設開發股份有限公司 負責人:李勇毅,52,第三種住宅區,住家用,RC造,1121004,自售:無;代銷:1120816~自完售止;1120816至使照取得後六個月;,大安段一小段404地號,1120816,112建字第0186號,,QPPNMLOJIIIGFDA37CG
信義區,青后,敦厚里基隆路一段135之2號 共2筆,大隱開發建設股份有限公司 負責人:張裕能等4名,134,第二種商業區,住商用,鋼骨鋼筋混凝土造,1121012,自售:無;代銷:112.09.14簽約起至完銷;,雅祥段四小段278-2地號,1121002,112建字第0229號,,VPPNMLMKIIIGFDA87DG
大安區,仁仰,仁愛里復興南路一段177巷,璞慶建設股份有限公司(楊岳虎),61,第四種住宅,住商用,鋼骨造,1121013,自售:無;代銷:1121011~自完售止;1121011~使用執照取得;,復興段二小段142地號,1120914,112建字第0216號,,WPPNMLNKIIIGFDA97CG
南港區,豐琚,台北市南港區昆陽街193號,國家住宅及都市更新中心等2名,231,住3,住商用,鋼筋混凝土造,1121018,自售:無;代銷:1120518~1140517;,玉成段四小段303地號,1120807,112建字第0182號,,SPPNMLSKIIIGFDA08CG
士林區,璽琚,中山北路六段290巷30號,喜琚建築開發股份有限公司、邁爾斯一號股份有限公司,29,住宅區,住家用,鋼筋混凝土造,1121023,自售:無;代銷:1130401~1140228;,三玉段五小段452地號,1100713,110建字第0175號,,G1A01121023000102
中山區,耕青禾,恆安里中山北路二段183巷,耕薪都市更新股份有限公司 負責人：黃張維,65,第肆種商業區(依都市計畫說明書圖規定辨理,始 得作第肆種商業區使用)(原屬第參種商業區),住商用,鋼筋混凝土造,1121025,自售:無;代銷:1120329~1130927;,中山段一小段639地號,1110816,111建字第0252號,,VPPNMLPLIIIGFDA18CG
北投區,新潤潤心,文承路,新潤建設股份有限公司 代表人：劉毅剛,46,第三種住宅區(特),住商用,RC造,1121027,自售:無;代銷:1121011~1131231;,軟橋段66地號,1121024,112建字第0243號,,RPPNMLRLIIIGFDA97CG
中山區,中山富寓,新生北路二段149巷30號等2筆,富晟科技股份有限公司 陳宗德,28,第三種住宅區,住商用,RC造,1121108,自售:無;代銷:1121031~1131030;,吉林段三小段188地號,1121031,112建字第0248號,,QPPNMLSJJIIGFDA97DG
中正區,璞真宇見,文盛里羅斯福路三段,璞真誠美建築開發股份有限公司負責人:汪家玗,170,商三特（原屬第二種商業區）等2項,住商用,鋼骨鋼筋混凝土,1121120,自售:無;代銷:1120525~1141215;,福和段一小段694地號,1121016,112建字第0238號,,QPPNMLKLJIIGFDA37DG
北投區,馥新綻,桃源里中央北路三段140巷30號等9筆,臺億建築經理股份有限公司,36,第三種住宅區（特）,住家用,RC造,1121121,自售:無;代銷:1121106~1141105;,桃源段四小段159地號,1100712,110建字第0173號,1141029,G2A01121121000102
萬華區,城中京湛,漢口街二段53巷18號，共7筆,東亞建築經理股份有限公司(負責人:曹奮平),75,第四種商業區,住商用,鋼筋混凝土造,1121130,自售:無;代銷:1130115~1131231;,福星段二小段388地號,1100224,110建字第0049號,1140326,QPPNMLKMJIIGFDA37CG
士林區,璞真上善,至善路一段118號,璞真建設股份有限公司代表人林廷芳等3名,70,第二種住宅區(特),住家用,RC造,1121204,自售:1121201~1191231;,福林段二小段14-1地號,1121129,112建字第0268號,,QPPNMLOJKIIGFDA67DG
大同區,雙全星,雙連里萬全街50號 共2筆,京城國際建築經理股份有限公司　負責人：陳明輝,34,商3,住家用,鋼筋混凝土造,1121213,自售:1130101~1131231;,雙連段一小段555地號,1120410,112建字第0082號,,QPPNMLNKKIIGFDA57CG
北投區,品嘉-箴品序,雙全街8號,品嘉建設股份有限公司負責人:徐秀蘭,125,第三種商業區,住商用,鋼筋混凝土造,1121226,自售:1121226~1161231;,開明段二小段245地號,1121201,112建字第0271號,,SPPNMLQLKIIGFDA18CG
內湖區,國泰承真,石潭里行善路281巷19弄,國泰建設股份有限公司  負責人：張清櫆,78,住宅區,住家用,RC造,1130108,自售:無;代銷:1120808起至民國使照取得後六個月止;,潭美段五小段61地號,1120515,112建字第0117號,,G1A01130108000301
萬華區,大理ONE,糖?里大理街135號 共4筆,花樣有限公司 負責人:柯佩妤,40,特定專用區(一),住商用,鋼筋混凝土造,1130110,自售:無;代銷:1121201~1131130;店面銷售;,華江段三小段365地號,1100129,110建字第0028號,,QPQNMLKKJHJGFDA27CG
中正區,全坤富御,中正區螢雪里重慶南路三段124巷2號 共22筆 詳見附表,全坤建設開發股份有限公司 負責人:李勇毅,105,第三之一種住宅區等2項請詳見附表,住家用,鋼骨造(供公眾使用建築物),1130111,自售:無;代銷:112年8月31日~自簽訂本合約日期至使照取得後6個月;,永昌段一小段277地號,1130103,113建字第0003號,,QPPNMLLKJHJGFDA27CG
南港區,沐松琚,南港區聯成里東新街77巷15弄1號2樓共36筆,興合力建設股份有限公司(負責人：劉興烘),58,第三種住宅區,住商用,鋼筋混凝土,1130112,自售:1130301~1131231;全案售罄;,玉成段四小段584地號,1110413,111建字第0127號,,VPQNMLMKJHJGFDA97CG
中山區,TWIN LINE,力行里遼寧街105巷34號   共3筆,驊訊建設股份有限公司,34,第三種住宅區,住家用,鋼筋混凝土,1130123,自售:無;代銷:1130315~1140430;自公開銷售日起一年;,長安段一小段80地號,1110513,111建自第0161號,,WPQNMLNLJHJGFDA28CG
中正區,鼎吉水岸,中正區螢雪里水源路161-1號共13筆,僑馥建築經理股份有限公司 負責人:彭慶,55,第三之二種住宅區,住家用,鋼筋混凝土,1130124,自售:無;代銷:1130301~1140430;,永昌段一小段450地號,1121208,112建字第0277號,,UPPNMLOLJHJGFDA18DG
中山區,松江?阡語,中吉里松江路184巷26弄7之2號共7筆,大家地產有限公司 負責人:卓家雄,40,第三種住宅區,住家用,鋼筋混凝土造,1130130,自售:無;代銷:1121129~1140328;,吉林段二小段227地號,1120802,112建字0180號,,QPPNMLKMJHJGFDA37CG
萬華區,興洋君冠,萬壽里漢口街二段64號,興洋建設股份有限公司 負責人：謝麗華,93,第四種商業區,住商用,鋼骨鋼筋混凝土造,1130202,自售:無;代銷:本案接待中心完成之日或銷售人員進場日後12個月止;,福星段二小段576地號,1071130,107建字第0235號,,UPQNMLMJKHJGFDA97DG
士林區,合矩青澄,葫蘆街30巷25號,合矩建設開發股份有限公司 負責人：江宗德,60,第三種住宅區,住家用,鋼筋混凝土造,1130205,自售:無;代銷:112年10月2日至公開後9個月;,海光段二小段561地號,1121221,112建字第0289號,,G1A01130205000200
南港區,國協天玥,南港路一段20之1號,國協建設實業股份有限公司(代表人:張敏雄),178,住宅區,住商用,RC造,1130206,自售:無;代銷:1130106~1150105;,南港段一小段101地號,1120920,112建字第0223號,,VPPNMLQJKHJGFDA28CG
北投區,天母鑲玉,石牌路二段315巷31號,首敦建設股份有限公司 負責人(高?倫等3名),31,第三種住宅區,住家用,RC造,1130207,自售:1120617~1170616;代銷:1121220~1130930;,崇仰段三小段208地號,1120617,112建字第0146號,,QPPNMLRJKHJGFDA97DG
文山區,安家湛,明興里秀明路一段,安家國際企業股份有限公司 代表人李兆嘉,123,第三種住宅,住商用,RC,1130207,自售:無;代銷:1121001~1130930;,萬芳段三小段563-1地號,1130205,113建字 第0028號,,QPQNMLRJKHJGFDA97CG
中正區,南風裡,中正區建國里愛國西路,京城國際建築經理股份有限公司 負責人：陳明輝,35,第四種商業區,住商用,鋼筋混凝土造,1130215,自售:無;代銷:1120915~自完售止;經雙方議定自信託專戶取得第30日後開始起算16個月止，不包含接待中心騰空撤離期限;,城中段三小段118地號,1081007,108建字0192,,G1A01130215000101
中山區,恆合鈺璽,長春路283之1號,瑋石建設有限公司 負責人:高坦,131,第二種商業區,住商用,鋼筋混凝土,1130221,自售:無;代銷:1130520~1140520;預估時間為公開銷售日起12個月;,長春段一小段462地號,1121030,112建字第0245號,,UPQNMLLLKHJGFDA97CG
中山區,森仰,康樂里中山北路二段,璞全建設股份有限公司,106,第肆種商業區(原屬第參種商業區),住商用,鋼骨造,1130305,自售:無;代銷:自112年11月13日起至使用執照取得日止;,中山段三小段795地號,1120914,112建字第0215號,,QPPNMLPJLHJGFDA77CG
文山區,原禾呈真,指南里指南路三段107號 共3筆,朋記建設股份有限公司,51,第三種住宅區,住宅區,鋼筋混擬土造,1130306,自售:無;代銷:1111201~1131231;,政大段二小段418地號,1130222,113建字第0038號,,QPPNMLQJLHJGFDA87CG
中正區,雍雋品,南海路70號,雋品建設股份有限公司,76,第三種住宅、第三之一種住宅區,住商,SRC構造,1130311,自售:無;代銷:1130223~1140228;,永昌段四小段132-2地號,1130223,113建字第0040字號,,QPPNMLLKLHJGFDA47CG
中正區,里哲,文盛里羅斯福路三段,保強建設開發股份有限公司,98,第三種商業區(依都市計畫說明書圖規定辦理，始得作第三種商業區使用，原屬第二種商業區及第三種住宅區。),住商用,鋼骨RC造,1130311,自售:1130329~1131231;,福和段一小段536地號,1120707,112建字第0163號,,QPQNMLLKLHJGFDA57CG
松山區,馥蓊,敦化段二小段,金朋建設股份有限公司 負責人：陳寶卿,90,第三種住宅區(特),住商用,鋼骨造,1130311,自售:無;代銷:1110623~1140415;,敦化段二小段449-12地號,1120201,112建字第1688號,,QPQNMLLKLHJGFDA67DG
士林區,文林君閱,福佳里美崙街11號共12筆,藤霖國際開發股份有限公司,83,第三種住宅區,住商用,鋼筋混凝土造,1130311,自售:無;代銷:1121201~1140531;合約簽訂起算18個月;,陽明段三小段379-6地號,1120614,112建字第0141號,,QPPNMLLKLHJGFDA57DG
北投區,達麗河?,洲美里福善路,達麗建設事業股份有限公司 負責人:謝志長,179,第三種住宅區(特),住商用,鋼筋混凝土造,1130314,自售:無;代銷:1130131~1150130;代銷地點前期（3-6個月）台北市北投區文林北路175巷後期台北市北投區承平路福善路口;,新洲美段60地號,1120907,112建字第0205號,,G1A01130314000201
中山區,恆合中山,集英里錦西街4之1號、4之2號、4之3號、4之4號,恆合建設股份有限公司,83,第三種商業區,住家用,鋼筋混凝土造,1130314,自售:無;代銷:1130401~1140331;自公開銷售日起12個月;,中山段四小段2地號,1130301,113建字第0041號,,QPPNMLOKLHJGFDA77CG
士林區,耕心冉冉,中山北路七段190巷,寶國建築經理股份有限公司,24,第二種住宅區,住家用,RC,1130315,自售:無;代銷:1121211~1131210;,天山段一小段59-1地號,1120823,112建字第0191號,,TPPNMLPKLHJGFDA28DG
中山區,佳元當代美術館,中山區中庄里民生東路二段及新生北路二段,佳元地產股份有限公司 代表人:蔡錫全,77,商二特(原住三),住商用,RC(供公眾使用建築物),1130322,自售:無;代銷:1120607~1140315;更換代銷進行銷售;,吉林段三小段801地號,1130202,113建字第0026號,,ZPPNMLMLLHJGFDA68DG
信義區,吉祥．如藝,雅祥里基隆路一段,達永建設股份有限公司,484,第二種商業區、第三種住宅區,商業用、住家用,鋼骨RC,1130322,自售:取得建照並申報合約備查日起至取得使用執照止;代銷:自進駐本案接待中心起，計12~24個月;,雅祥段一小段614地號,1130321,113建字第8899號,,SPQNMLMLLHJGFDA97CG
大安區,全坤御峰,樂業街94巷,國家住宅及都市更新中心(代理董事長:花敬群).全坤建設開發股份有限公司(負責人:李勇毅),248,第三種住宅區.第一種商業區,住商用,鋼骨RC造,1130327,自售:無;代銷:1121205~自完售止;1121205~使用執照取得後六個月;,辛亥段四小段61地號,1130318,113建字第0049號,,QPPNMLRLLHJGFDA18CG
中正區,漢皇城?,光復里武昌街一段11號 共8筆,漢吉建設股份有限公司 (負責人：孫正乾) 等七名,122,第四種商業區,住商用,鋼筋混凝土造,1130402,自售:無;代銷:1130329~甲方通知正式開案日起18個月;,城中段一小段262地號,1110315,111建字第0093號,,SPPNMLMJMHJGFDA77CG
信義區,緻信義,基隆路二段64號2樓 共20筆,東亞建築經理股份有限公司 代表人:曹奮平,61,商三(特),住商用,鋼骨RC造,1130403,自售:無;代銷:1130101~1131231;,三興段一小段1043地號,1101019,110建字第0255號,,SPQNMLNJMHJGFDA08DG
北投區,IBC環球企業總部,八仙里大業路,新總陽建設股份有限公司  負責人:鄭有盛,64,第參種工業區,商業用,鋼骨造,1130408,自售:1130408~1150331;,大業段四小段574地號,1111017,111建字第0307號,,G1A01130408000100
文山區,敘文山,華興里木柵路一段238巷5號,國皇開發股份有限公司 負責人:楊立慶,59,第三種住宅區,住家用,RC鋼筋混凝土,1130409,自售:無;代銷:1130120~1140930;,華興段三小段50地號,1120726,112建字第0176號,,SPPNMLTJMHJGFDA58DG
北投區,千百度,中心里中山路1之2號,悅禧建設股份有限公司:張堅鎮,93,特定觀光商業專用區,住商用,RC,1130411,自售:無;代銷:1130301~1151231;案前作業開始;,新民段二小段543地號,1130220,113建字第0033號,,G2A01130411000201
大安區,文与堂,古風里泰順街62巷與辛亥路一段77巷口,立樺建設股份有限公司  負責人:趙素堅,96,第三種住宅區   第三之二種住宅區,住商用,鋼骨RC造,1130411,自售:無;代銷:正式對外公開12個月;,龍泉段二小段771地號,1111107,111建字第0323號,,RPPNMLLKMHJGFDA67CG
北投區,常殷一域,文林北路,常殷建設股份有限公司  負責人：詹英秀,42,第三種住宅區(特),住商用,RC造,1130415,自售:無;代銷:1130415~1140414;,軟橋段77地號,1110711,111建字第0220號,1141125,G1A01130415000200
文山區,峰麗馥,羅斯福路六段368、370號共兩筆,僑馥建築經理股份有限公司  負責人:彭慶,23,第三之二種住宅區,住家用,鋼筋混凝土造,1130415,自售:1130415~1131130;,萬慶段三小段297地號,1121106,112建字第0252號,,G1A01130415000103
內湖區,Sunland Mark,行愛路,民瑋投資股份有限公司等4人,17,科技工業區（Ｃ區）不得作住宅使用,商業用,鋼筋混凝土構造,1130419,自售:無;代銷:1121115~1131231;,舊宗段42-8地號,1081212,108建字第0246號,1131127,G2A01130419000100
中山區,昀集柏寓,民生東路一段,晶匯建設開發股份有限公司/樂居昀集股份有限公司,156,第四種商業區(原屬第三商業區),住商用,RC,1130422,自售:無;代銷:1121001~1131231;,中山段三小段277地號,1130419,113建字第0087號,,QPQNMLMLMHJGFDA97DG
中山區,金泰段,樂群三路218號地下2層,大陸建設股份有限公司 代表人:欣陸投資控股股份有限公司,33,娛樂區,商業用,鋼骨造,1130422,自售:1130426~1151231;無;,金泰段16地號,1130304,113建字第0043號,,G1A01130422000100
中山區,松江WOW,松江路372巷4-2號 共3筆,廣銘建設股份有限公司    負責人:陳湘煌,30,住3、住3-2,住家用,鋼筋混擬土造,1130423,自售:1131101~1141031;代銷:1121221~1131221;,德惠段二小段990地號,1121206,112建字 第0276號,,SPPNMLNLMHJGFDA18DG
中山區,沅陞青芷,新生北路三段89之1號 共6筆,沅陞建設股份有限公司 負責人:黃煒智,24,第三之二種住宅區,住家用,鋼筋混凝土造,1130426,自售:無;代銷:本案接待中心完成日或建造取得向主管機關申報建案資訊備查日(以最遲)起算12個月;,德惠段三小段166地號,1120620,112建字第0148號,,G1A01130426000103
北投區,樺輝沐畇,新洲美段96-97地號,樺輝建設股份有限公司 負責人:侯榮華,108,住商混合區,住商用,鋼筋混凝土造,1130429,自售:無;代銷:自公開銷售日起9個月;,新洲美段96地號,1130410,113建字第0088號,,QPPNMLTLMHJGFDA58DG
萬華區,ASTER ONE,新起里中華路一段,皇翔建設股份有限公司,158,第四種商業區,住商用,RC鋼筋混凝土,1130507,自售:無;代銷:1130101~自完售止;113.01.01~公開日起18個月;,漢中段一小段93地號,1120511,112建字第0111號,,G2A01130507000200
中正區,全坤衡峰,衡陽路102號,全坤建設開發股份有限公司,194,第四種商業區,住商用,鋼筋混凝土造,1130509,自售:無;代銷:1130227~使用執照取得後十二個月;,城中段二小段583地號,1130506,113建字第0092號,,QPPNMLTJNHJGFDA38CG
士林區,大將天母,中山北路七段81巷39之1號2樓共29筆,大將開發股份有限公司 負責人:葉義雄,56,第三種住宅區,住家用,鋼骨RC造,1130510,自售:無;代銷:1130101
自預售屋合約完成備查起算一年止;,天母段三小段105-3地號,1111205,111建字第0347號,,QPQNMLKKNHJGFDA77DG
北投區,一目辰,奇岩里公館路190號2樓共12筆,君峰開發股份有限公司 負責人:蔡宗錡,43,第三種住宅區,住家用,RC造,1130510,自售:無;代銷:1130601~1140531;,奇岩段二小段112地號,1130314,113建字第0048號,,QPPNMLKKNHJGFDA67DG
內湖區,恆悅麗山,港都里內湖路一段629巷,恆悅建設有限公司 負責人：林莉芳,69,第三種住宅區,住家用,鋼筋混凝土造,1130521,自售:無;代銷:111年11月4日至正式公開日後12個月為有效期間;,碧湖段四小段341-2地號,1130503,113建字第0091號,,QPPNMLLLNHJGFDA77CG
文山區,漢皇蒔序,木柵里木柵路三段103巷19號　共8筆,漢吉建設股份有限公司　負責人：孫正乾,94,第三種商業區,住商用,鋼筋混凝土造,1130522,自售:無;代銷:1121201~1131013;自承攬契約簽約之日，即由美學生活置業股份有限公司展開開案前作業及醞釀工作，至113年10月13日止;,木柵段一小段410地號,1121117,112建字 第0262號,,SPPNMLMLNHJGFDA08CG
信義區,國美榕遇,基隆路一段37巷1之15號2樓共17筆,國美建設股份有限公司-盧明德,428,第三種住宅、第二種商業區,住商用,鋼骨RC造(供公眾使用建築物),1130524,自售:無;代銷:自人員進場日起至使用執照取得後6個月止;,雅祥段一小段578地號,1121220,112建字第0288號,,QPPNMLOLNHJGFDA08CG
松山區,敦北VOGUE,美仁里南京東路四段66號共9筆,?正利建設股份有限公司  負責人:黃水信,87,第三種商業區(原屬商二)等兩項,住家用,RC,1130529,自售:無;代銷:1130510~1140509;,美仁段二小段613地號,1130509,113建字第0095號,,WPPNMLTLNHJGFDA56CG
北投區,碩樺拾樂,中央里中央南路一段162號 共8筆,碩樺建設股份有限公司,65,第三種住宅區,住商用,鋼筋混凝土造,1130604,自售:無;代銷:113/03/05合約簽訂為起始日，銷售期自甲方拆屋交地後，為期約365天。;,大業段四小段92地號,1130102,113建字第0001號,,QPPNMLOJOHJGFDA97CG
