編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUQMLLKJIIGFEF28DA,6,58.93,本共有部分項目：騎樓、接待大廳、梯廳、管委會使用空間、排煙室、陽台、緩衝空間６＊１２、人行通廊、走道、防災中心、商業管委會使用空間、女廁、男廁、男按摩池、女按摩池、男更衣室、女更衣室、樓梯間、機房、機械室、水箱、中繼消防水箱、泵浦區、中繼消防機房、Ｂ梯廳排煙室、Ｂ棟電錶室、昇降機坑、排風機房、電信室（Ａ）、台電配電室（Ｄ）、受電箱通道、Ｈ梯廳排煙室、Ｈ棟電錶室、停車空間、Ｉ棟電錶室、Ｉ梯廳排煙室、電信室（Ｂ）、儲油室、緊急發電機室（Ｂ）（兼大公變電室）、台電配電室（Ｃ）、Ｆ棟電錶室、Ｆ梯廳排煙室、消防中繼水箱、消防中繼機房（兼揚水泵浦機房）、游泳池專用水箱－１、游泳池專用水箱－２、Ｅ梯廳排煙室、Ｅ棟電錶室、Ａ梯廳排煙室、Ａ棟電錶室、緊急發電機室（Ａ）（兼大公變電室）、垃圾儲藏室、游泳池機房、車道、防空避難室兼停車空間、排風管道、進風管道、Ｃ梯廳排煙室、Ｃ棟電錶室、台電配電室（Ｂ）、Ｄ梯廳排煙室、Ｄ棟電錶室、Ａ棟小公變電室、Ｈ棟小公變電室、Ｉ棟小公變電室、Ｅ棟水箱－１、Ｅ棟小公變電室、Ｄ棟水箱－１、Ｃ棟小公變電室、Ｄ棟小公變電室、Ｂ棟小公變電室、Ｅ棟水箱－２、Ｄ棟水箱－２、Ｆ棟小公變電室、Ａ棟水箱、Ｂ棟水箱、共同泵浦區、Ｈ棟水箱、Ｉ棟水箱、消防泵浦室、雨水過濾機房、Ｆ棟水箱、Ｃ棟水箱、住宅臨停車位１～５４、商業臨停車位１～２０、裝卸車位１～３、＃３、＃６、＃９、＃１２、＃１５、＃１８、＃２１、＃２４緊急昇降機（行動不便者電梯）、安全梯（Ｃ）、安全梯（Ｂ）、垃圾車位、機車停車空間、安全梯（Ａ）、特別安全梯（Ａ）、特別安全梯（Ｂ）、ａ梯、ｂ梯、ｃ梯、台電配電室（Ａ）、＃２５昇降機、＃２６昇降機等１０７項。,鋼筋混凝土造,106年12月29日,二十七層,,持分移轉
RPROMLQKJIIGFEF38EA,3,48.09,集合住宅,鋼筋混凝土造,109年8月18日,十二層,六層 陽台,全筆移轉
RPROMLQKJIIGFEF38EA,3,57.95,本案共有部分項目有：排煙室、自修室、公共服務空間１～４、管委會空間、梯廳、入口門廳、室內引導通路、停車空間、發電機房、機車道、汽車道、垃圾車臨停車位、垃圾貯藏室、台電配電場所、裝卸車位、景觀機房、電信機房、垃圾暫存區、消防機房、Ａ水箱、Ｂ水箱、Ｃ水箱、Ａ梯廳、Ｂ梯廳、噴灌機房、機械室、水箱等２７項,鋼筋混凝土造,109年8月18日,十二層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,19.27,住家用,鋼筋混凝土造,80年3月14日,五層,四層 陽台 花台,全筆移轉
RPRNMLOKJIIGFEF08EA,33,6.18,共有部份,鋼筋混凝土造,80年3月14日,七層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,.84,共有部份,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,1.24,共有部份,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,1.96,共有部份,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,3.55,共有部份,鋼筋混凝土造,80年3月14日,七層,,持分移轉
RPRNMLOKJIIGFEF08EA,33,1.06,共有部份,鋼筋混凝土造,80年3月14日,五層,,持分移轉
RPTNMLQKJIIGFHF68DA,,86.00,住家用,磚造,,一層,,持分移轉
RPWOMLPKJIIGFDF58DA,29,62.05,住家用,鋼筋混凝土造,83年6月24日,十二層,十層 陽台,全筆移轉
RPWOMLPKJIIGFDF58DA,29,18.29,共有部份,鋼筋混凝土造,83年6月24日,十二層,,持分移轉
RPQNMLSJJIIGFGF38DA,6,27.79,本共有部分項目有：停車空間、供公眾停車空間、門廳、管委會使用空間、頂蓋型廣場式開放空間、梯廳、梯間、水箱、機械室、消防水箱、儲藏室等１１項。,鋼筋混凝土造,106年12月13日,十四層,,持分移轉
RPOPMLQJJIIGFAF57DA,,79.47,住家用,加強磚造,,四層,四層,全筆移轉
RPXPMLRKJIIGFBF78DA,29,45.00,廠房、地下二層、倉庫,鋼筋混凝土造,83年5月26日,十層,地下一層 地下二層,持分移轉
RPXPMLRKJIIGFBF78DA,29,3.15,共有部份,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPPNMLQKJIIGFEF08EA,28,29.11,住家用,鋼筋混凝土造,85年4月30日,十二層,十一層 陽台,全筆移轉
RPPNMLQKJIIGFEF08EA,28,7.16,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPPNMLQKJIIGFEF08EA,28,1.02,共有部份,鋼筋混凝土造,85年4月30日,十二層,,持分移轉
RPTNMLQKJIIGFEF48EA,16,21.72,住家用,鋼筋混凝土造,96年10月2日,十四層,七層 陽台,全筆移轉
RPQNMLQKJIIGFEF18EA,20,.08,管理員室,鋼筋混凝土造,93年4月16日,十一層,地下一層,持分移轉
RPTNMLQKJIIGFEF48EA,16,10.91,共有部份,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPQNMLQKJIIGFEF18EA,20,22.03,共有部份,鋼筋混凝土造,93年4月16日,十一層,,持分移轉
RPQNMLQKJIIGFEF18EA,20,.00,共有部份,鋼筋混凝土造,93年4月16日,十一層,,持分移轉
RPPPMLSJJIIGFDF18DA,12,48.82,住家用,鋼筋混凝土造,100年12月23日,二十九層,二十四層 陽台,全筆移轉
RPPPMLSJJIIGFDF18DA,12,20.43,本共有部分之項目有門廳、梯廳Ａ、梯廳Ｂ、電表箱、電信機房、陽台、管委會使用空間、管理中心、防災中心、儲藏室、台電配電室Ａ、台電配電室Ｂ、車道、騎樓、機房、水箱、電梯機房、水箱、電梯機房、停車空間、防空避難室兼停車空間、樓電梯間、蓄水池、消防泵浦室、機車停車區、垃圾暫存室、緊急發電機室、中繼水箱、中繼水箱機房等２９項。,鋼筋混凝土造,100年12月23日,29,,持分移轉
RPRNMLRKJIIGFCF08DA,23,2.43,社區活動中心,鋼骨造,90年1月20日,二十二層,地下二層,持分移轉
RPRNMLRKJIIGFCF08DA,23,4.62,屋突（梯間．水箱）．中繼水箱．大廳．梯間．管道間．排風管道．通風孔．電箱．電信機房．管理中心．發電機房．台電配電室．消防機房．蓄水池．防空避難室,鋼骨造,90年1月20日,二十二層,,持分移轉
RPRNMLRKJIIGFCF08DA,23,44.86,停車空間,鋼骨造,90年1月20日,二十二層,,持分移轉
RPPOMLRKJIIGFCF97DA,,94.25,集合住宅,鋼筋混凝土構造,112年7月12日,二十層,四層 陽台,全筆移轉
RPPOMLRKJIIGFCF97DA,,31.98,本共有部分之項目有Ｂ棟水箱、緊急電、電力、排煙、通道、進風、排煙室、儲藏室、（ＮＯ．３）１７人份緊急升降機、（ＮＯ．４）１７人份行動不便電梯、弱電、消防、消防/給水、安全梯（己）、（ＮＯ．１）１７人份緊急升降機、（ＮＯ．２）１７人份行動不便電梯、安全梯（戊）、撒水、公共水箱、進風機房、進風管道、Ａ棟水箱、消防機房、排風機房、排風管道、電信室、排水、電錶室、台電配電場所、電氣室、防空避難室兼自行車停車空間、防空避難室兼機車停車空間、發電機室、防空避難室兼停車空間、排氣機房、防災中心、進氣管道、機車坡道、垃圾儲藏室、垃圾車臨停車位、排煙管道、特別安全梯（甲）、行動不便樓梯、特別安全梯（乙）、給水、視聽室、宅配室、給排水、正壓進氣、大廳、門廊、特別安全梯（丙）、特別安全梯（丁）、梯廳、排水管道、管委會使用空間、走道、陽臺、機械室、電梯間、消防泵浦室、消防水箱、水錶機房、自來水水箱、安全梯（庚）、安全梯（辛）等共計６６項。,鋼筋混凝土構造,112年7月12日,二十層,,持分移轉
RPPOMLRKJIIGFCF97DA,,15.06,本共有部分之項目有特別安全梯（甲）、行動不便樓梯、（ＮＯ．１）１７人份緊急升降機排煙、進風、排煙室、梯廳、弱電、電力、電梯機房、機電設備空間等共計１１項。,鋼筋混凝土構造,112年7月12日,二十層,,持分移轉
RPPOMLRKJIIGFCF97DA,,31.37,本共有部分之項目有車道、停車空間、汽車坡道、防空避難室兼停車空間等共計４項。,鋼筋混凝土構造,112年7月12日,二十層,,持分移轉
